location	year	taxon_key
18693	2019	24
18693	2020	11
18693	2020	26
18694	2019	3
18694	2019	24
18694	2019	26
18694	2020	24
18694	2020	26
18695	2020	24
18696	2011	24
18696	2013	24
18697	1997	26
18697	2015	10
18697	2020	26
18698	2020	10
18698	2020	24
18698	2020	26
18698	2020	31
18699	2006	24
18700	2017	4
18700	2017	28
18701	2011	24
18701	2020	4
18701	2020	24
18702	2017	24
18702	2017	33
18702	2018	10
18703	2007	5
18703	2017	24
18703	2019	24
18703	2020	26
18704	2017	15
18704	2019	24
18705	2015	24
18705	2015	31
18705	2020	12
18706	2013	3
18706	2013	34
18707	2020	10
18707	2020	18
18707	2020	24
18708	2018	2
18709	2016	26
18710	2013	26
18710	2014	12
18710	2016	24
18710	2016	27
18711	2020	2
18711	2020	24
18712	2017	26
18712	2019	10
18713	2014	33
18713	2015	24
18714	1994	10
18715	2013	24
18715	2019	24
18715	2019	26
18716	2016	15
18716	2020	10
18716	2020	15
18717	2015	24
18717	2016	24
18717	2017	24
18717	2018	24
18717	2019	10
18717	2020	3
18717	2020	10
18717	2020	24
18718	2013	10
18718	2014	10
18718	2016	13
18718	2016	24
18718	2018	15
18718	2020	3
18718	2020	24
18718	2020	26
18719	2014	13
18720	2009	25
18720	2010	24
18720	2010	28
18720	2015	24
18720	2017	4
18720	2017	14
18720	2017	15
18720	2017	24
18720	2017	25
18720	2017	26
18720	2017	27
18720	2018	26
18720	2020	26
18721	1999	3
18721	1999	10
18721	1999	16
18721	2006	13
18721	2006	28
18721	2015	24
18721	2016	10
18721	2016	16
18721	2017	13
18721	2017	14
18721	2017	16
18721	2017	21
18721	2019	14
18721	2019	26
18722	2019	18
18722	2020	15
18722	2020	24
18722	2020	26
18722	2020	27
18722	2020	33
18723	2019	26
18724	2019	24
18725	2016	13
18726	2020	26
18727	2020	15
18728	2020	12
18729	2019	15
18729	2020	24
18729	2020	26
18730	2016	24
18730	2017	2
18730	2020	26
18731	2020	24
18731	2020	33
18732	2019	2
18732	2019	24
18733	2020	26
18734	2019	2
18734	2020	2
18734	2020	4
18734	2020	12
18735	2015	33
18735	2016	26
18735	2019	5
18735	2020	12
18736	2014	15
18736	2019	24
18736	2020	5
18736	2020	10
18736	2020	15
18736	2020	24
18736	2020	26
18736	2020	27
18737	2020	5
18738	2015	24
18739	2019	7
18739	2019	12
18740	2019	34
18741	2015	24
18742	2020	3
18743	2017	10
18743	2017	26
18743	2020	24
18743	2020	26
18744	2020	26
18745	2020	26
18746	2020	26
18747	2020	5
18747	2020	12
18748	2016	27
18749	2011	27
18749	2018	4
18750	2018	24
18750	2018	27
18750	2018	34
18751	2016	3
18751	2016	27
18752	2016	26
18753	2017	24
18753	2019	15
18753	2019	24
18753	2020	10
18753	2020	15
18753	2020	24
18753	2020	26
18753	2020	34
18754	2020	12
26856	1990	18
18755	1994	3
18755	1994	10
18755	1994	13
18755	1994	14
18755	1994	15
18755	1994	18
18755	1994	26
18755	1994	33
18755	1994	34
18755	1994	35
18755	2012	15
18756	2013	10
18756	2020	28
18757	1994	4
18757	2013	22
18757	2013	31
18757	2017	33
18757	2018	5
18758	2011	34
18759	2012	13
18759	2012	14
18759	2012	15
18759	2012	24
18759	2012	28
18759	2013	6
18759	2013	13
18759	2013	16
18759	2013	24
18759	2013	28
18759	2014	16
18759	2015	5
18759	2015	10
18759	2015	13
18759	2015	14
18759	2015	16
18759	2015	24
18759	2016	5
18759	2016	12
18759	2016	13
18759	2016	24
18759	2017	13
18759	2017	24
18759	2018	5
18759	2018	13
18759	2018	28
18759	2019	4
18759	2019	6
18759	2019	10
18759	2019	13
18759	2019	14
18759	2019	24
18759	2019	28
18759	2020	5
18759	2020	6
18759	2020	10
18759	2020	12
18759	2020	13
18759	2020	14
18759	2020	15
18759	2020	24
18759	2020	26
18759	2020	33
18760	2020	26
18760	2020	31
18761	2008	16
18761	2008	24
18761	2019	3
18761	2020	24
18762	2014	26
18762	2019	3
18762	2019	11
18762	2019	15
18763	2018	24
18763	2019	12
18763	2020	3
18763	2020	24
18764	2019	2
18764	2020	2
18764	2020	31
18765	2010	13
18765	2016	5
18765	2017	24
18765	2020	2
18765	2020	24
18766	2008	31
18766	2009	2
18766	2009	12
18766	2009	27
18766	2009	31
18766	2010	5
18766	2010	31
18766	2011	2
18766	2011	26
18766	2011	34
18766	2014	10
18766	2014	24
18766	2016	31
18766	2020	26
18767	2016	26
18767	2018	1
18767	2020	10
18768	2012	29
18768	2019	4
18768	2019	34
18769	2010	26
18770	2017	10
18770	2019	26
18771	2019	10
18772	2016	31
18773	2016	3
18773	2020	5
18774	2016	24
18775	2005	5
18775	2020	2
18775	2020	10
18775	2020	15
18775	2020	24
18775	2020	26
18775	2020	34
18776	1994	10
18776	1996	3
18776	1996	5
18776	1996	26
18777	2016	26
18777	2017	21
18777	2019	15
18777	2020	24
18778	1999	3
18778	2017	3
18778	2018	13
18778	2018	34
18778	2019	2
18778	2019	10
18778	2019	12
18778	2019	24
18778	2019	26
18778	2019	31
18778	2020	15
18778	2020	24
18779	2019	2
18779	2019	26
18779	2019	31
18779	2020	2
18779	2020	3
18779	2020	10
18779	2020	20
18779	2020	24
18779	2020	26
18780	2020	15
18780	2020	16
18780	2020	24
18780	2020	34
18781	2016	25
18781	2019	26
18781	2019	31
18782	2020	10
18782	2020	18
18783	2019	10
18783	2019	26
18783	2020	24
18784	2016	12
18784	2016	21
18784	2020	10
18784	2020	18
18785	2016	26
18785	2019	5
18785	2019	18
18785	2019	26
18786	2016	24
18786	2017	24
18786	2018	15
18786	2018	24
18786	2020	5
18786	2020	24
18786	2020	26
18787	2020	24
18788	2019	26
18788	2019	33
18788	2020	5
18789	2018	15
18790	2020	26
18791	2019	2
18792	2014	27
18793	2016	5
18793	2016	12
18794	2016	3
18794	2016	12
18794	2016	27
18795	2020	3
18795	2020	26
18796	2013	10
18796	2014	10
18796	2014	24
18796	2014	26
18796	2015	10
18796	2016	10
18796	2016	24
18796	2019	24
18796	2020	5
18796	2020	26
18797	2016	12
18797	2016	24
18797	2018	13
18797	2018	16
18797	2018	24
18797	2019	24
18798	1991	26
18798	2017	15
18799	1991	27
18799	2017	7
18799	2017	12
18799	2017	15
18799	2018	5
18799	2018	10
18799	2018	13
18799	2018	15
18799	2019	15
18799	2020	4
18800	1991	12
18800	1991	16
18801	2018	28
18802	2020	10
18802	2020	15
18802	2020	24
18803	2013	5
18803	2018	26
18803	2018	27
18804	2019	3
18805	2018	3
18805	2018	34
18806	2015	15
18806	2018	15
18806	2020	15
18806	2020	34
18807	2015	27
18808	2015	8
18808	2016	16
18809	2011	10
18809	2011	15
18810	2017	2
18810	2017	31
18810	2020	10
18810	2020	24
18810	2020	26
18811	2011	10
18811	2011	16
18811	2011	24
18811	2011	26
18811	2011	28
18811	2014	6
18811	2014	10
18811	2015	13
18811	2015	16
18811	2015	24
18811	2015	33
18811	2016	13
18811	2016	16
18811	2016	24
18811	2017	3
18811	2017	8
18811	2017	15
18811	2017	16
18811	2017	24
18811	2017	28
18812	2020	24
18813	2018	13
18813	2019	24
18813	2020	10
18813	2020	16
18814	2019	1
18814	2019	5
18814	2019	10
18814	2019	11
18814	2020	5
18814	2020	12
18814	2020	15
18814	2020	24
18815	2010	24
18815	2011	10
18815	2011	24
18815	2011	26
18815	2013	24
18815	2013	26
18815	2014	10
18815	2014	16
18815	2014	24
18815	2015	24
18815	2016	12
18815	2016	24
18815	2016	26
18815	2016	34
18815	2017	12
18815	2017	24
18815	2018	3
18815	2018	21
18815	2018	24
18815	2018	26
18815	2018	34
18815	2019	24
18815	2019	26
18815	2020	3
18815	2020	24
18815	2020	26
18816	2011	2
18817	2008	3
18817	2008	5
18817	2008	10
18817	2008	15
18817	2008	16
18817	2008	24
18817	2009	1
18817	2009	3
18817	2009	5
18817	2009	10
18817	2009	12
18817	2009	13
18817	2009	16
18817	2009	28
18817	2009	34
18817	2010	10
18817	2010	16
18817	2010	21
18817	2010	27
18817	2010	31
18817	2011	3
18817	2011	10
18817	2011	16
18817	2011	24
18817	2011	33
18817	2012	3
18817	2012	16
18817	2012	24
18817	2012	27
18817	2013	4
18817	2013	5
18817	2013	10
18817	2013	12
18817	2013	16
18817	2013	24
18817	2013	26
18817	2013	28
18817	2013	33
18817	2014	2
18817	2014	3
18817	2014	10
18817	2014	15
18817	2014	16
18817	2014	27
18817	2015	24
18817	2016	2
18817	2016	3
18817	2016	8
18817	2016	26
18817	2017	15
18817	2017	24
18817	2020	2
18817	2020	10
18818	2012	10
18818	2014	5
18818	2014	15
18818	2015	1
18818	2015	3
18818	2015	5
18818	2015	10
18818	2015	13
18818	2016	28
18818	2016	34
18818	2018	16
18819	2018	15
18820	2019	24
18821	2019	11
18821	2019	14
18822	2019	26
18823	2020	24
18824	2016	15
18824	2016	26
18825	2016	24
18825	2016	26
18825	2016	34
18826	2016	15
18826	2016	27
18826	2020	24
18827	2019	4
18827	2019	10
18827	2020	10
18828	2020	10
18829	2015	10
18829	2015	24
18830	2016	24
18830	2019	24
18831	1995	11
18831	1995	26
18832	2019	24
18832	2019	26
18832	2020	15
18832	2020	24
18833	2015	16
18833	2020	26
18834	1994	26
18834	1994	34
18835	2018	1
18836	1996	11
18836	2008	10
18836	2012	31
18836	2015	10
18836	2015	24
18836	2016	15
18836	2016	24
18836	2016	34
18836	2017	16
18836	2017	24
18836	2018	1
18836	2018	15
18836	2018	18
18836	2018	24
18836	2018	26
18836	2018	27
18836	2018	31
18836	2019	2
18836	2019	5
18836	2019	6
18836	2019	8
18836	2019	10
18836	2019	12
18836	2019	13
18836	2019	15
18836	2019	24
18836	2019	26
18836	2019	28
18836	2019	33
18836	2019	34
18836	2020	10
18836	2020	18
18836	2020	24
18836	2020	26
18836	2020	27
18836	2020	31
18836	2020	34
18837	2014	10
18837	2014	24
18837	2019	10
18837	2019	24
18837	2020	3
18837	2020	24
18837	2020	26
18838	2014	8
18838	2020	16
18838	2020	26
18839	1991	16
18840	2010	24
18841	2016	34
18842	2019	26
18842	2020	10
18843	2020	24
18844	2020	24
18845	2009	24
18845	2016	26
18845	2016	27
26857	1990	26
26857	1990	27
18846	2020	24
18846	2020	26
18847	2016	24
18847	2020	24
18848	2008	24
18849	2016	24
18849	2017	10
18849	2017	24
18849	2018	24
18849	2020	24
18850	2017	24
18850	2018	24
18850	2018	26
18850	2020	10
18850	2020	26
18851	2017	24
18852	2014	16
18852	2018	26
18852	2020	24
18853	2014	16
18853	2016	3
18853	2016	24
18853	2019	10
18854	2014	13
18854	2014	16
18855	2013	15
18855	2013	26
18855	2015	15
18855	2015	26
18855	2016	1
18855	2016	12
18855	2016	26
18855	2017	24
18855	2018	15
18856	2020	24
18856	2020	26
18857	2016	15
18858	2016	3
18858	2016	15
18859	2016	27
18860	2016	10
18860	2016	24
18861	2016	3
18861	2016	10
18861	2016	12
18861	2016	34
18861	2018	26
18862	2016	3
18862	2016	12
18863	2020	12
18864	2016	24
18865	2020	26
18866	2019	15
18866	2019	27
18867	2016	24
18868	2020	33
18869	2014	24
18870	2017	24
18871	2020	15
18871	2020	26
18871	2020	31
18872	2015	12
18872	2017	26
18872	2019	24
18872	2020	2
18872	2020	5
18872	2020	10
18872	2020	15
18872	2020	24
18873	2017	1
18873	2020	5
18874	1996	31
18875	2011	24
18876	2020	24
18877	2020	24
18878	2007	15
18878	2007	24
18879	2017	24
18879	2017	26
18880	2020	12
18881	2019	2
18881	2019	24
18881	2019	26
18881	2020	33
18882	2016	24
18883	2016	15
18884	2020	10
18884	2020	24
18885	2020	24
18886	2016	26
18886	2019	1
18887	2012	5
18887	2012	15
18887	2015	24
18887	2016	5
18887	2016	10
18887	2018	1
18887	2019	6
18887	2019	24
18888	2008	11
18888	2008	15
18888	2008	24
18888	2016	10
18888	2016	15
18888	2017	27
18888	2019	18
18888	2019	34
18888	2020	10
18888	2020	34
18889	2019	15
18889	2019	26
18889	2019	34
18889	2020	16
18889	2020	26
18889	2020	34
18890	2019	15
18891	2020	26
18892	2014	15
18892	2015	26
18892	2020	15
18893	2008	24
18893	2016	16
18893	2019	15
18893	2020	16
18893	2020	24
18894	2020	10
18895	2019	24
18895	2020	10
18895	2020	26
18896	2020	33
18897	2020	24
18898	2020	24
18898	2020	26
18899	2020	26
18900	1998	5
18900	1998	26
18900	1998	32
18900	1999	8
18900	1999	10
18900	2005	28
18900	2020	18
18900	2020	34
18901	2016	24
18901	2016	26
18901	2020	26
18902	2013	26
18903	2018	24
18904	2019	24
18905	2003	5
18905	2003	10
18905	2003	26
18905	2020	26
18906	2016	15
18906	2016	24
18907	2012	24
18907	2012	33
18907	2013	12
18907	2014	10
18907	2014	24
18907	2015	10
18907	2015	12
18907	2015	16
18907	2015	24
18907	2016	10
18907	2016	24
18907	2017	5
18907	2017	10
18907	2017	12
18907	2017	13
18907	2017	15
18907	2017	24
18907	2017	26
18907	2017	33
18907	2018	12
18907	2018	13
18907	2018	16
18907	2018	24
18907	2018	26
18907	2018	27
18907	2018	33
18907	2019	3
18907	2019	4
18907	2019	5
18907	2019	12
18907	2019	15
18907	2019	24
18907	2019	33
18907	2020	3
18907	2020	10
18907	2020	12
18907	2020	24
18907	2020	33
18908	2007	3
18908	2007	10
18908	2007	24
18908	2013	26
18908	2016	12
18908	2017	24
18908	2020	10
18909	2017	24
18909	2018	4
18910	2017	26
18910	2018	26
18911	1991	26
18912	2016	27
18912	2019	26
18913	2016	15
18914	2020	24
18915	2019	24
18916	2015	24
18916	2019	24
18917	2016	24
18918	2015	24
18918	2015	26
18919	2018	26
18920	1996	18
18920	1996	27
18921	2020	15
18922	2009	26
18923	2005	24
18923	2006	10
18923	2006	15
18923	2006	18
18923	2006	24
18923	2006	26
18923	2006	27
18923	2006	28
18923	2006	31
18923	2007	33
18924	2010	26
18924	2011	16
18924	2016	2
18924	2016	22
18925	2019	24
18925	2020	24
18926	2011	24
18926	2019	24
18927	2015	24
18927	2018	26
18927	2019	12
18927	2019	24
18927	2020	2
18927	2020	26
18928	2016	24
18929	2016	24
18929	2019	26
18930	2015	10
18930	2015	16
18930	2015	24
18930	2015	26
18930	2016	10
18930	2016	12
18930	2016	13
18930	2016	16
18930	2016	24
18930	2016	26
18930	2017	4
18930	2017	10
18930	2017	12
18930	2017	13
18930	2017	16
18930	2017	24
18930	2018	15
18930	2018	16
18930	2018	24
18930	2018	26
18930	2019	5
18930	2019	8
18930	2019	10
18930	2019	21
18930	2019	24
18930	2019	28
18930	2019	34
18930	2020	2
18930	2020	4
18930	2020	5
18930	2020	8
18930	2020	10
18930	2020	12
18930	2020	13
18930	2020	15
18930	2020	18
18930	2020	21
18930	2020	24
18930	2020	26
18930	2020	33
18930	2020	34
18931	2009	10
18931	2009	26
18931	2020	3
18931	2020	10
18931	2020	24
18931	2020	26
18932	2015	3
18932	2015	24
18932	2020	10
18932	2020	24
18933	2020	2
18933	2020	15
18933	2020	24
18934	2010	6
18934	2011	6
18934	2011	11
18934	2011	27
18934	2012	3
18934	2013	6
18934	2019	10
18934	2019	15
18934	2020	10
18934	2020	24
18935	2020	26
18936	2015	3
18937	2014	8
18937	2014	15
18937	2014	24
18937	2015	10
18938	2018	1
18938	2018	2
18938	2018	10
18938	2018	15
18938	2019	8
18939	2015	1
18939	2015	18
18939	2015	26
18940	2016	24
18941	2015	18
18941	2017	24
18942	2014	24
18942	2017	10
18942	2017	13
18942	2017	24
18942	2017	26
18942	2019	5
18942	2019	10
18943	2020	2
18943	2020	15
18943	2020	26
18944	2015	15
18944	2015	26
18945	2018	13
18945	2018	24
18946	1993	3
18946	1993	4
18946	1993	10
18946	1993	26
18946	1993	27
18946	1993	34
18946	2014	16
18947	2020	2
18948	2015	10
18948	2016	8
18948	2020	24
18949	2014	10
18949	2014	34
18950	2020	24
18950	2020	26
18951	2020	5
18951	2020	24
18952	2018	2
18952	2018	18
18952	2020	3
18952	2020	10
18952	2020	15
18952	2020	26
18953	2016	3
18954	2013	7
18955	2001	3
18956	2020	26
18957	2015	18
18957	2020	10
18958	2009	18
18958	2009	22
18958	2009	25
18958	2009	26
18958	2013	24
18958	2020	15
18958	2020	16
18959	2020	15
18959	2020	24
18959	2020	26
18960	2020	18
18961	2018	26
18961	2019	15
18961	2019	24
18961	2020	26
18962	2013	24
18962	2015	15
18962	2017	10
18963	2017	10
18963	2017	24
18963	2019	10
18963	2019	15
18963	2019	26
18964	2020	26
18965	1995	10
18965	1995	26
18965	1995	27
18966	1995	26
18967	2011	24
18968	2015	24
18969	2001	16
18969	2009	24
18969	2020	24
18969	2020	26
18970	2003	16
18970	2014	24
18970	2020	10
18970	2020	24
18971	2019	24
18971	2019	26
18971	2020	12
18971	2020	24
18971	2020	34
18972	2013	10
18972	2015	10
18972	2015	27
18972	2017	10
18972	2017	24
18972	2017	26
18972	2018	2
18972	2019	10
18973	2012	24
18973	2019	24
18973	2020	24
18973	2020	26
18974	2017	24
18974	2019	10
18974	2019	24
18974	2020	10
18974	2020	24
18974	2020	26
18975	1995	10
18975	2014	24
18975	2018	24
18975	2019	5
18975	2019	10
18975	2019	24
18975	2020	24
18975	2020	26
18976	2016	13
18976	2016	16
18977	2018	28
18978	2020	2
26858	1990	7
26858	1990	12
18979	2019	26
18980	2019	26
18981	2019	26
18982	2019	3
18983	2019	26
18984	1996	18
18985	2013	9
18986	2018	2
18987	2016	8
18987	2019	4
18988	2018	24
18989	2017	1
18989	2018	26
18989	2019	2
18990	2014	25
18991	2013	10
18991	2013	15
18991	2013	24
18991	2013	26
18991	2013	28
18991	2014	1
18991	2014	4
18991	2014	5
18991	2014	10
18991	2014	15
18991	2014	16
18991	2014	24
18991	2014	25
18991	2014	26
18991	2014	28
18991	2014	31
18991	2015	1
18991	2015	3
18991	2015	5
18991	2015	10
18991	2015	12
18991	2015	13
18991	2015	15
18991	2015	16
18991	2015	24
18991	2015	25
18991	2015	26
18991	2015	28
18991	2015	29
18991	2015	31
18991	2015	32
18991	2015	33
18991	2015	34
18991	2016	4
18991	2016	5
18991	2016	10
18991	2016	12
18991	2016	13
18991	2016	15
18991	2016	16
18991	2016	24
18991	2016	26
18991	2016	33
18991	2016	34
18991	2017	1
18991	2017	4
18991	2017	5
18991	2017	10
18991	2017	12
18991	2017	13
18991	2017	14
18991	2017	15
18991	2017	16
18991	2017	24
18991	2017	26
18991	2017	28
18991	2017	33
18991	2017	34
18991	2018	13
18991	2018	24
18991	2018	26
18991	2018	34
18991	2019	1
18991	2019	4
18991	2019	10
18991	2019	11
18991	2019	13
18991	2019	16
18991	2019	24
18991	2019	26
18991	2019	28
18991	2019	29
18991	2019	33
18991	2019	34
18991	2020	1
18991	2020	3
18991	2020	4
18991	2020	5
18991	2020	10
18991	2020	12
18991	2020	13
18991	2020	14
18991	2020	24
18991	2020	26
18991	2020	28
18991	2020	33
18991	2020	34
18992	2013	24
18992	2013	33
18992	2014	1
18992	2014	10
18992	2014	15
18992	2014	16
18992	2014	24
18992	2014	25
18992	2014	26
18992	2014	31
18992	2015	1
18992	2015	4
18992	2015	5
18992	2015	7
18992	2015	10
18992	2015	12
18992	2015	13
18992	2015	15
18992	2015	21
18992	2015	24
18992	2015	25
18992	2015	26
18992	2015	28
18992	2015	31
18992	2015	33
18992	2016	1
18992	2016	4
18992	2016	7
18992	2016	10
18992	2016	13
18992	2016	15
18992	2016	16
18992	2016	24
18992	2016	26
18992	2016	28
18992	2016	34
18992	2017	3
18992	2017	10
18992	2017	11
18992	2017	12
18992	2017	13
18992	2017	16
18992	2017	24
18992	2017	26
18992	2017	29
18992	2017	31
18992	2017	34
18992	2018	1
18992	2018	2
18992	2018	3
18992	2018	4
18992	2018	5
18992	2018	10
18992	2018	12
18992	2018	13
18992	2018	15
18992	2018	16
18992	2018	24
18992	2018	26
18992	2018	29
18992	2018	31
18992	2018	33
18992	2018	34
18992	2019	2
18992	2019	8
18992	2019	10
18992	2019	12
18992	2019	13
18992	2019	15
18992	2019	16
18992	2019	21
18992	2019	24
18992	2019	26
18992	2019	34
18992	2020	10
18992	2020	13
18992	2020	24
18992	2020	26
18993	2019	26
18993	2020	3
18993	2020	24
18994	2020	26
18995	1997	3
18995	1997	10
18995	2000	26
18995	2011	10
18995	2011	15
18995	2013	1
18995	2013	15
18995	2013	16
18995	2014	1
18995	2014	4
18995	2014	28
18995	2015	1
18995	2015	4
18995	2019	5
18995	2019	10
18995	2020	10
18996	2001	5
18997	2011	5
18997	2014	1
18997	2014	10
18997	2015	1
18997	2017	1
18998	2019	24
18998	2019	26
18999	2015	1
18999	2019	1
19000	2020	1
19000	2020	12
19000	2020	18
19001	1993	3
19001	1993	26
19002	2015	10
19002	2015	31
19003	1996	4
19003	1996	26
19003	1996	34
19003	2017	24
19004	2009	29
19004	2010	13
19004	2017	24
19004	2019	10
19005	2009	28
19005	2015	2
19005	2015	10
19006	2020	24
19007	2015	1
19007	2015	2
19007	2015	24
19007	2015	27
19007	2015	31
19008	2020	24
19009	2020	10
19010	2012	15
19011	2014	26
19012	2014	10
19012	2016	8
19012	2016	10
19012	2016	24
19012	2016	34
19012	2020	24
19013	2013	24
19014	2011	28
19014	2018	22
19014	2020	12
19014	2020	26
19015	2009	7
19015	2009	10
19015	2009	13
19015	2009	22
19015	2009	24
19015	2009	25
19015	2009	26
19015	2009	31
19015	2009	33
19015	2009	34
19015	2009	35
19015	2013	26
19015	2015	26
19015	2016	6
19015	2016	26
19015	2017	10
19015	2017	13
19015	2017	16
19015	2017	22
19015	2017	24
19015	2017	26
19015	2017	28
19015	2017	34
19015	2019	15
19015	2019	26
19015	2019	34
19016	2010	15
19016	2011	10
19016	2012	6
19016	2012	28
19016	2013	10
19016	2013	15
19016	2013	24
19016	2015	8
19016	2015	24
19016	2015	27
19016	2015	29
19016	2016	13
19016	2016	24
19016	2016	26
19016	2017	10
19016	2017	13
19016	2017	24
19016	2017	26
19016	2017	34
19016	2019	26
19017	2016	13
19017	2020	16
19017	2020	26
19018	2020	10
19019	2017	24
19020	2017	29
19021	2018	10
19021	2020	24
19021	2020	26
19022	2016	31
19023	2016	22
19023	2019	10
19023	2020	24
19024	2018	4
19025	2019	10
19026	2013	24
19027	1995	10
19027	1995	16
19028	2016	10
19028	2016	16
19028	2017	24
19029	2020	26
19030	2013	15
19030	2014	10
19031	2016	3
19031	2016	24
19031	2016	27
19031	2017	27
19031	2019	2
19031	2019	27
19031	2020	2
19032	2015	12
19033	2012	5
19033	2012	12
19033	2012	13
19034	2016	24
19035	2012	13
19035	2012	16
19035	2012	24
19035	2018	24
19035	2019	24
19035	2020	10
19035	2020	24
19036	2016	12
19036	2018	16
19036	2018	24
19036	2018	26
19036	2019	24
19036	2019	26
19036	2020	10
19036	2020	15
19036	2020	16
19036	2020	24
19036	2020	26
19036	2020	33
19037	2015	10
19037	2015	13
19037	2015	16
19038	2018	24
19039	2008	24
19040	2016	10
19040	2016	15
19040	2016	26
19041	2020	26
19042	2020	15
19043	2018	27
19044	2006	24
19045	2020	24
19046	2020	10
19047	2019	24
19048	2017	15
19049	2016	3
19049	2017	15
19049	2017	27
19050	2011	1
19050	2019	9
19050	2020	9
19050	2020	24
19051	2009	24
19051	2020	9
19052	2010	4
19053	2017	29
19053	2020	32
19054	1997	27
19055	2019	24
19056	2020	15
19056	2020	24
19056	2020	26
19057	2017	24
19057	2020	26
19058	2011	24
19058	2011	31
19058	2020	3
19058	2020	15
19058	2020	24
19058	2020	26
19058	2020	34
19059	2015	1
19059	2019	26
19059	2020	10
19059	2020	15
19059	2020	24
19059	2020	33
19060	2019	24
19061	2019	24
19061	2019	26
19061	2020	24
19062	2020	26
19063	2017	26
19064	2017	1
19065	2020	24
19066	2018	3
19066	2020	2
19067	2020	24
19068	2014	10
19068	2017	15
19068	2018	24
19069	2015	24
19069	2016	24
19069	2020	10
19069	2020	24
19069	2020	26
19069	2020	34
19070	2020	10
19071	2015	16
